player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action
1P,101,149,353,-11,-8,150,95,1,0,155,162.0,-11,-8,150,-10,-7,145,NONE
2P,101,149,353,-11,-8,95,150,1,1,155,162.0,-11,-8,95,-10,-7,100,MOVE_RIGHT
1P,102,138,345,-11,-8,150,100,1,0,160,162.0,-11,-8,150,-11,-8,150,MOVE_LEFT
2P,102,138,345,-11,-8,100,150,1,1,160,162.0,-11,-8,100,-11,-8,95,MOVE_LEFT
1P,103,127,337,-11,-8,145,95,1,0,165,162.0,-11,-8,145,-11,-8,150,MOVE_LEFT
2P,103,127,337,-11,-8,95,145,1,1,165,162.0,-11,-8,95,-11,-8,100,NONE
1P,104,116,329,-11,-8,140,95,1,0,170,162.0,-11,-8,140,-11,-8,145,MOVE_LEFT
2P,104,116,329,-11,-8,95,140,1,1,170,162.0,-11,-8,95,-11,-8,95,MOVE_LEFT
1P,105,105,321,-11,-8,135,90,1,0,165,162.0,-11,-8,135,-11,-8,140,MOVE_LEFT
2P,105,105,321,-11,-8,90,135,1,1,165,162.0,-11,-8,90,-11,-8,95,MOVE_LEFT
1P,106,94,313,-11,-8,130,85,1,0,160,162.0,-11,-8,130,-11,-8,135,MOVE_LEFT
2P,106,94,313,-11,-8,85,130,1,1,160,162.0,-11,-8,85,-11,-8,90,MOVE_LEFT
1P,107,83,305,-11,-8,125,80,1,0,155,162.0,-11,-8,125,-11,-8,130,MOVE_LEFT
2P,107,83,305,-11,-8,80,125,1,1,155,162.0,-11,-8,80,-11,-8,85,MOVE_LEFT
1P,108,72,297,-11,-8,120,75,1,0,150,162.0,-11,-8,120,-11,-8,125,MOVE_LEFT
2P,108,72,297,-11,-8,75,120,1,1,150,162.0,-11,-8,75,-11,-8,80,MOVE_LEFT
1P,109,61,289,-11,-8,115,70,1,0,145,162.0,-11,-8,115,-11,-8,120,MOVE_LEFT
2P,109,61,289,-11,-8,70,115,1,1,145,162.0,-11,-8,70,-11,-8,75,MOVE_LEFT
1P,110,50,281,-11,-8,110,65,1,0,140,162.0,-11,-8,110,-11,-8,115,MOVE_LEFT
2P,110,50,281,-11,-8,65,110,1,1,140,162.0,-11,-8,65,-11,-8,70,MOVE_LEFT
1P,111,39,273,-11,-8,105,60,1,0,135,162.0,-11,-8,105,-11,-8,110,MOVE_LEFT
2P,111,39,273,-11,-8,60,105,1,1,135,162.0,-11,-8,60,-11,-8,65,MOVE_LEFT
1P,112,28,265,-11,-8,100,55,1,0,130,162.0,-11,-8,100,-11,-8,105,MOVE_LEFT
2P,112,28,265,-11,-8,55,100,1,1,130,162.0,-11,-8,55,-11,-8,60,MOVE_LEFT
1P,113,17,257,-11,-8,95,50,1,0,125,162.0,-11,-8,95,-11,-8,100,MOVE_LEFT
2P,113,17,257,-11,-8,50,95,1,1,125,162.0,-11,-8,50,-11,-8,55,MOVE_LEFT
1P,114,6,249,-11,-8,90,45,1,0,120,162.0,-11,-8,90,-11,-8,95,MOVE_LEFT
2P,114,6,249,-11,-8,45,90,1,1,120,162.0,-11,-8,45,-11,-8,50,MOVE_LEFT
1P,115,0,241,11,-8,85,40,1,0,115,162.0,11,-8,85,-11,-8,90,MOVE_LEFT
2P,115,0,241,11,-8,40,85,1,1,115,162.0,11,-8,40,-11,-8,45,MOVE_RIGHT
1P,116,11,233,11,-8,80,45,1,0,110,162.0,11,-8,80,11,-8,85,MOVE_LEFT
2P,116,11,233,11,-8,45,80,1,1,110,162.0,11,-8,45,11,-8,40,MOVE_RIGHT
1P,117,22,225,11,-8,75,50,1,0,105,162.0,11,-8,75,11,-8,80,MOVE_LEFT
2P,117,22,225,11,-8,50,75,1,1,105,162.0,11,-8,50,11,-8,45,MOVE_RIGHT
1P,118,33,217,11,-8,70,55,1,0,100,162.0,11,-8,70,11,-8,75,MOVE_LEFT
2P,118,33,217,11,-8,55,70,1,1,100,162.0,11,-8,55,11,-8,50,MOVE_RIGHT
1P,119,44,209,11,-8,65,60,1,0,95,162.0,11,-8,65,11,-8,70,MOVE_LEFT
2P,119,44,209,11,-8,60,65,1,1,95,162.0,11,-8,60,11,-8,55,MOVE_LEFT
1P,120,55,201,11,-8,60,55,1,0,90,162.0,11,-8,60,11,-8,65,NONE
2P,120,55,201,11,-8,55,60,1,1,90,162.0,11,-8,55,11,-8,60,MOVE_RIGHT
1P,121,66,193,11,-8,60,60,1,0,85,162.0,11,-8,60,11,-8,60,MOVE_RIGHT
2P,121,66,193,11,-8,60,60,1,1,85,162.0,11,-8,60,11,-8,55,MOVE_RIGHT
1P,122,77,185,11,-8,65,65,1,0,80,162.0,11,-8,65,11,-8,60,MOVE_RIGHT
2P,122,77,185,11,-8,65,65,1,1,80,162.0,11,-8,65,11,-8,60,MOVE_RIGHT
1P,123,88,177,11,-8,70,70,1,0,75,162.0,11,-8,70,11,-8,65,MOVE_RIGHT
2P,123,88,177,11,-8,70,70,1,1,75,162.0,11,-8,70,11,-8,65,MOVE_RIGHT
1P,124,99,169,11,-8,75,75,1,0,70,162.0,11,-8,75,11,-8,70,MOVE_RIGHT
2P,124,99,169,11,-8,75,75,1,1,70,162.0,11,-8,75,11,-8,70,MOVE_RIGHT
1P,125,110,161,11,-8,80,80,1,0,65,162.0,11,-8,80,11,-8,75,MOVE_RIGHT
2P,125,110,161,11,-8,80,80,1,1,65,162.0,11,-8,80,11,-8,75,NONE
1P,126,121,153,11,-8,85,80,1,0,60,162.0,11,-8,85,11,-8,80,MOVE_RIGHT
2P,126,121,153,11,-8,80,85,1,1,60,162.0,11,-8,80,11,-8,80,MOVE_RIGHT
1P,127,132,145,11,-8,90,85,1,0,55,162.0,11,-8,90,11,-8,85,MOVE_RIGHT
2P,127,132,145,11,-8,85,90,1,1,55,162.0,11,-8,85,11,-8,80,MOVE_RIGHT
1P,128,143,137,11,-8,95,90,1,0,50,162.0,11,-8,95,11,-8,90,MOVE_RIGHT
2P,128,143,137,11,-8,90,95,1,1,50,162.0,11,-8,90,11,-8,85,MOVE_RIGHT
1P,129,154,129,11,-8,100,95,1,0,45,162.0,11,-8,100,11,-8,95,MOVE_RIGHT
2P,129,154,129,11,-8,95,100,1,1,45,162.0,11,-8,95,11,-8,90,MOVE_RIGHT
1P,130,165,121,11,-8,105,100,1,0,40,162.0,11,-8,105,11,-8,100,NONE
2P,130,165,121,11,-8,100,105,1,1,40,162.0,11,-8,100,11,-8,95,MOVE_RIGHT
1P,131,176,113,11,-8,105,105,1,0,35,162.0,11,-8,105,11,-8,105,MOVE_RIGHT
2P,131,176,113,11,-8,105,105,1,1,35,162.0,11,-8,105,11,-8,100,MOVE_RIGHT
1P,132,187,105,11,-8,110,110,1,0,30,162.0,11,-8,110,11,-8,105,MOVE_RIGHT
2P,132,187,105,11,-8,110,110,1,1,30,162.0,11,-8,110,11,-8,105,MOVE_RIGHT
1P,133,190,97,-11,-8,115,115,1,0,25,162.0,-11,-8,115,11,-8,110,MOVE_RIGHT
2P,133,190,97,-11,-8,115,115,1,1,25,162.0,-11,-8,115,11,-8,110,MOVE_LEFT
1P,134,179,89,-11,-8,120,110,1,0,20,162.0,-11,-8,120,-11,-8,115,MOVE_RIGHT
2P,134,179,89,-11,-8,110,120,1,1,20,162.0,-11,-8,110,-11,-8,115,MOVE_LEFT
1P,135,168,81,-11,-8,125,105,1,0,15,162.0,-11,-8,125,-11,-8,120,MOVE_RIGHT
2P,135,168,81,-11,-8,105,125,1,1,15,162.0,-11,-8,105,-11,-8,110,MOVE_LEFT
1P,136,157,73,-11,-8,130,100,1,0,10,125.0,-11,-8,130,-11,-8,125,MOVE_RIGHT
2P,136,157,73,-11,-8,100,130,1,1,10,125.0,-11,-8,100,-11,-8,105,MOVE_LEFT
1P,137,146,65,-11,-8,135,95,1,0,5,126.0,-11,-8,135,-11,-8,130,MOVE_RIGHT
2P,137,146,65,-11,-8,95,135,1,1,5,126.0,-11,-8,95,-11,-8,100,MOVE_LEFT
1P,0,95,410,0,0,80,80,0,1,-220,100.0,0,0,80,-11,-8,135,SERVE_TO_RIGHT
2P,0,95,410,0,0,80,80,0,0,-220,100.0,0,0,80,-11,-8,95,MOVE_RIGHT
1P,1,95,410,7,-7,80,85,1,1,0,47.0,7,-7,80,0,0,80,MOVE_RIGHT
2P,1,95,410,7,-7,85,80,1,0,0,47.0,7,-7,85,0,0,80,MOVE_RIGHT
1P,2,102,403,7,-7,85,90,1,1,0,47.0,7,-7,85,7,-7,80,MOVE_RIGHT
2P,2,102,403,7,-7,90,85,1,0,0,47.0,7,-7,90,7,-7,85,MOVE_RIGHT
1P,3,109,396,7,-7,90,95,1,1,5,47.0,7,-7,90,7,-7,85,MOVE_RIGHT
2P,3,109,396,7,-7,95,90,1,0,5,47.0,7,-7,95,7,-7,90,MOVE_LEFT
1P,4,116,389,7,-7,95,90,1,1,10,47.0,7,-7,95,7,-7,90,MOVE_RIGHT
2P,4,116,389,7,-7,90,95,1,0,10,47.0,7,-7,90,7,-7,95,MOVE_RIGHT
1P,5,123,382,7,-7,100,95,1,1,15,47.0,7,-7,100,7,-7,95,MOVE_RIGHT
2P,5,123,382,7,-7,95,100,1,0,15,47.0,7,-7,95,7,-7,90,MOVE_RIGHT
1P,6,130,375,7,-7,105,100,1,1,20,47.0,7,-7,105,7,-7,100,MOVE_RIGHT
2P,6,130,375,7,-7,100,105,1,0,20,47.0,7,-7,100,7,-7,95,MOVE_RIGHT
1P,7,137,368,7,-7,110,105,1,1,25,47.0,7,-7,110,7,-7,105,MOVE_RIGHT
2P,7,137,368,7,-7,105,110,1,0,25,47.0,7,-7,105,7,-7,100,MOVE_RIGHT
1P,8,144,361,7,-7,115,110,1,1,30,47.0,7,-7,115,7,-7,110,MOVE_RIGHT
2P,8,144,361,7,-7,110,115,1,0,30,47.0,7,-7,110,7,-7,105,MOVE_RIGHT
1P,9,151,354,7,-7,120,115,1,1,35,47.0,7,-7,120,7,-7,115,NONE
2P,9,151,354,7,-7,115,120,1,0,35,47.0,7,-7,115,7,-7,110,MOVE_RIGHT
1P,10,158,347,7,-7,120,120,1,1,40,47.0,7,-7,120,7,-7,120,MOVE_RIGHT
2P,10,158,347,7,-7,120,120,1,0,40,47.0,7,-7,120,7,-7,115,MOVE_RIGHT
1P,11,165,340,7,-7,125,125,1,1,45,47.0,7,-7,125,7,-7,120,MOVE_RIGHT
2P,11,165,340,7,-7,125,125,1,0,45,47.0,7,-7,125,7,-7,120,MOVE_RIGHT
1P,12,172,333,7,-7,130,130,1,1,50,47.0,7,-7,130,7,-7,125,MOVE_RIGHT
2P,12,172,333,7,-7,130,130,1,0,50,47.0,7,-7,130,7,-7,125,MOVE_RIGHT
1P,13,179,326,7,-7,135,135,1,1,55,47.0,7,-7,135,7,-7,130,MOVE_RIGHT
2P,13,179,326,7,-7,135,135,1,0,55,47.0,7,-7,135,7,-7,130,MOVE_RIGHT
1P,14,186,319,7,-7,140,140,1,1,60,47.0,7,-7,140,7,-7,135,MOVE_RIGHT
2P,14,186,319,7,-7,140,140,1,0,60,47.0,7,-7,140,7,-7,135,MOVE_RIGHT
1P,15,190,312,-7,-7,145,145,1,1,65,47.0,-7,-7,145,7,-7,140,MOVE_RIGHT
2P,15,190,312,-7,-7,145,145,1,0,65,47.0,-7,-7,145,7,-7,140,MOVE_LEFT
1P,16,183,305,-7,-7,150,140,1,1,70,47.0,-7,-7,150,-7,-7,145,MOVE_RIGHT
2P,16,183,305,-7,-7,140,150,1,0,70,47.0,-7,-7,140,-7,-7,145,MOVE_LEFT
1P,17,176,298,-7,-7,155,135,1,1,75,47.0,-7,-7,155,-7,-7,150,MOVE_RIGHT
2P,17,176,298,-7,-7,135,155,1,0,75,47.0,-7,-7,135,-7,-7,140,MOVE_LEFT
1P,18,169,291,-7,-7,160,130,1,1,80,47.0,-7,-7,160,-7,-7,155,MOVE_RIGHT
2P,18,169,291,-7,-7,130,160,1,0,80,47.0,-7,-7,130,-7,-7,135,MOVE_LEFT
1P,19,162,284,-7,-7,160,125,1,1,85,111.0,-7,-7,160,-7,-7,160,NONE
2P,19,162,284,-7,-7,125,160,1,0,85,111.0,-7,-7,125,-7,-7,130,MOVE_LEFT
1P,20,155,277,-7,-7,160,120,1,1,90,47.0,-7,-7,160,-7,-7,160,MOVE_RIGHT
2P,20,155,277,-7,-7,120,160,1,0,90,47.0,-7,-7,120,-7,-7,125,MOVE_LEFT
1P,21,148,270,-7,-7,160,115,1,1,95,97.0,-7,-7,160,-7,-7,160,MOVE_LEFT
2P,21,148,270,-7,-7,115,160,1,0,95,97.0,-7,-7,115,-7,-7,120,MOVE_LEFT
1P,22,141,263,-7,-7,155,110,1,1,100,83.0,-7,-7,155,-7,-7,160,MOVE_LEFT
2P,22,141,263,-7,-7,110,155,1,0,100,83.0,-7,-7,110,-7,-7,115,MOVE_LEFT
1P,23,135,256,7,-7,150,105,1,1,105,69.0,7,-7,150,-7,-7,155,MOVE_LEFT
2P,23,135,256,7,-7,105,150,1,0,105,69.0,7,-7,105,-7,-7,110,MOVE_RIGHT
1P,24,142,249,7,-7,145,110,1,1,110,69.0,7,-7,145,7,-7,150,NONE
2P,24,142,249,7,-7,110,145,1,0,110,69.0,7,-7,110,7,-7,105,MOVE_RIGHT
1P,25,149,242,7,-7,145,115,1,1,115,69.0,7,-7,145,7,-7,145,NONE
2P,25,149,242,7,-7,115,145,1,0,115,69.0,7,-7,115,7,-7,110,MOVE_RIGHT
1P,26,156,235,7,-7,145,120,1,1,120,69.0,7,-7,145,7,-7,145,MOVE_RIGHT
2P,26,156,235,7,-7,120,145,1,0,120,69.0,7,-7,120,7,-7,115,MOVE_RIGHT
1P,27,163,228,7,-7,150,125,1,1,125,69.0,7,-7,150,7,-7,145,MOVE_RIGHT
2P,27,163,228,7,-7,125,150,1,0,125,69.0,7,-7,125,7,-7,120,MOVE_RIGHT
1P,28,170,221,7,-7,155,130,1,1,130,69.0,7,-7,155,7,-7,150,NONE
2P,28,170,221,7,-7,130,155,1,0,130,69.0,7,-7,130,7,-7,125,MOVE_RIGHT
1P,29,177,214,7,-7,155,135,1,1,135,69.0,7,-7,155,7,-7,155,MOVE_RIGHT
2P,29,177,214,7,-7,135,155,1,0,135,69.0,7,-7,135,7,-7,130,MOVE_RIGHT
1P,30,184,207,7,-7,160,140,1,1,140,69.0,7,-7,160,7,-7,155,MOVE_RIGHT
2P,30,184,207,7,-7,140,160,1,0,140,69.0,7,-7,140,7,-7,135,MOVE_RIGHT
1P,31,190,200,-7,-7,160,145,1,1,145,69.0,-7,-7,160,7,-7,160,MOVE_RIGHT
2P,31,190,200,-7,-7,145,160,1,0,145,69.0,-7,-7,145,7,-7,140,MOVE_LEFT
1P,32,183,193,-7,-7,160,140,1,1,150,69.0,-7,-7,160,-7,-7,160,MOVE_RIGHT
2P,32,183,193,-7,-7,140,160,1,0,150,69.0,-7,-7,140,-7,-7,145,MOVE_LEFT
1P,33,176,186,-7,-7,160,135,1,1,155,69.0,-7,-7,160,-7,-7,160,MOVE_RIGHT
2P,33,176,186,-7,-7,135,160,1,0,155,69.0,-7,-7,135,-7,-7,140,MOVE_LEFT
1P,34,169,179,-7,-7,160,130,1,1,160,69.0,-7,-7,160,-7,-7,160,MOVE_RIGHT
2P,34,169,179,-7,-7,130,160,1,0,160,69.0,-7,-7,130,-7,-7,135,MOVE_LEFT
1P,35,162,172,-7,-7,160,125,1,1,165,69.0,-7,-7,160,-7,-7,160,NONE
2P,35,162,172,-7,-7,125,160,1,0,165,69.0,-7,-7,125,-7,-7,130,MOVE_LEFT
1P,36,155,165,-7,-7,160,120,1,1,170,69.0,-7,-7,160,-7,-7,160,NONE
2P,36,155,165,-7,-7,120,160,1,0,170,69.0,-7,-7,120,-7,-7,125,MOVE_LEFT
1P,37,148,158,-7,-7,160,115,1,1,165,69.0,-7,-7,160,-7,-7,160,MOVE_LEFT
2P,37,148,158,-7,-7,115,160,1,0,165,69.0,-7,-7,115,-7,-7,120,MOVE_RIGHT
1P,38,141,151,-7,-7,155,120,1,1,160,69.0,-7,-7,155,-7,-7,160,MOVE_LEFT
2P,38,141,151,-7,-7,120,155,1,0,160,69.0,-7,-7,120,-7,-7,115,MOVE_LEFT
1P,39,134,144,-7,-7,150,115,1,1,155,69.0,-7,-7,150,-7,-7,155,MOVE_RIGHT
2P,39,134,144,-7,-7,115,150,1,0,155,69.0,-7,-7,115,-7,-7,120,MOVE_LEFT
1P,40,127,137,-7,-7,155,110,1,1,150,69.0,-7,-7,155,-7,-7,150,MOVE_LEFT
2P,40,127,137,-7,-7,110,155,1,0,150,69.0,-7,-7,110,-7,-7,115,MOVE_LEFT
1P,41,120,130,-7,-7,150,105,1,1,145,69.0,-7,-7,150,-7,-7,155,MOVE_LEFT
2P,41,120,130,-7,-7,105,150,1,0,145,69.0,-7,-7,105,-7,-7,110,MOVE_LEFT
1P,42,113,123,-7,-7,145,100,1,1,140,69.0,-7,-7,145,-7,-7,150,MOVE_LEFT
2P,42,113,123,-7,-7,100,145,1,0,140,69.0,-7,-7,100,-7,-7,105,MOVE_LEFT
1P,43,106,116,-7,-7,140,95,1,1,135,69.0,-7,-7,140,-7,-7,145,MOVE_LEFT
2P,43,106,116,-7,-7,95,140,1,0,135,69.0,-7,-7,95,-7,-7,100,MOVE_LEFT
1P,44,99,109,-7,-7,135,90,1,1,130,69.0,-7,-7,135,-7,-7,140,MOVE_LEFT
2P,44,99,109,-7,-7,90,135,1,0,130,69.0,-7,-7,90,-7,-7,95,MOVE_LEFT
1P,45,92,102,-7,-7,130,85,1,1,125,69.0,-7,-7,130,-7,-7,135,MOVE_LEFT
2P,45,92,102,-7,-7,85,130,1,0,125,69.0,-7,-7,85,-7,-7,90,MOVE_LEFT
1P,46,85,95,-7,-7,125,80,1,1,120,69.0,-7,-7,125,-7,-7,130,MOVE_LEFT
2P,46,85,95,-7,-7,80,125,1,0,120,69.0,-7,-7,80,-7,-7,85,NONE
1P,47,78,88,-7,-7,120,80,1,1,115,69.0,-7,-7,120,-7,-7,125,MOVE_LEFT
2P,47,78,88,-7,-7,80,120,1,0,115,69.0,-7,-7,80,-7,-7,80,MOVE_LEFT
1P,48,71,81,-7,-7,115,75,1,1,110,69.0,-7,-7,115,-7,-7,120,MOVE_LEFT
2P,48,71,81,-7,-7,75,115,1,0,110,69.0,-7,-7,75,-7,-7,80,MOVE_LEFT
1P,49,64,80,-10,7,110,70,1,1,105,35.0,-10,7,110,-7,-7,115,MOVE_LEFT
2P,49,64,80,-10,7,70,110,1,0,105,35.0,-10,7,70,-7,-7,75,MOVE_RIGHT
1P,50,54,87,-10,7,105,75,1,1,100,35.0,-10,7,105,-10,7,110,MOVE_LEFT
2P,50,54,87,-10,7,75,105,1,0,100,35.0,-10,7,75,-10,7,70,MOVE_LEFT
1P,51,44,94,-10,7,100,70,1,1,95,35.0,-10,7,100,-10,7,105,MOVE_LEFT
2P,51,44,94,-10,7,70,100,1,0,95,35.0,-10,7,70,-10,7,75,MOVE_LEFT
1P,52,34,101,-10,7,95,65,1,1,90,35.0,-10,7,95,-10,7,100,MOVE_LEFT
2P,52,34,101,-10,7,65,95,1,0,90,35.0,-10,7,65,-10,7,70,MOVE_RIGHT
1P,53,24,108,-10,7,90,70,1,1,85,35.0,-10,7,90,-10,7,95,MOVE_LEFT
2P,53,24,108,-10,7,70,90,1,0,85,35.0,-10,7,70,-10,7,65,MOVE_RIGHT
1P,54,14,115,-10,7,85,75,1,1,80,35.0,-10,7,85,-10,7,90,MOVE_LEFT
2P,54,14,115,-10,7,75,85,1,0,80,35.0,-10,7,75,-10,7,70,MOVE_LEFT
1P,55,4,122,-10,7,80,70,1,1,75,35.0,-10,7,80,-10,7,85,MOVE_LEFT
2P,55,4,122,-10,7,70,80,1,0,75,35.0,-10,7,70,-10,7,75,MOVE_LEFT
1P,56,0,129,10,7,75,65,1,1,70,35.0,10,7,75,-10,7,80,MOVE_LEFT
2P,56,0,129,10,7,65,75,1,0,70,35.0,10,7,65,-10,7,70,MOVE_RIGHT
1P,57,10,136,10,7,70,70,1,1,65,35.0,10,7,70,10,7,75,MOVE_LEFT
2P,57,10,136,10,7,70,70,1,0,65,35.0,10,7,70,10,7,65,MOVE_RIGHT
1P,58,20,143,10,7,65,75,1,1,60,35.0,10,7,65,10,7,70,MOVE_LEFT
2P,58,20,143,10,7,75,65,1,0,60,35.0,10,7,75,10,7,70,MOVE_RIGHT
1P,59,30,150,10,7,60,80,1,1,55,35.0,10,7,60,10,7,65,MOVE_LEFT
2P,59,30,150,10,7,80,60,1,0,55,35.0,10,7,80,10,7,75,MOVE_RIGHT
1P,60,40,157,10,7,55,85,1,1,50,35.0,10,7,55,10,7,60,MOVE_LEFT
2P,60,40,157,10,7,85,55,1,0,50,35.0,10,7,85,10,7,80,MOVE_RIGHT
1P,61,50,164,10,7,50,90,1,1,45,35.0,10,7,50,10,7,55,NONE
2P,61,50,164,10,7,90,50,1,0,45,35.0,10,7,90,10,7,85,MOVE_RIGHT
1P,62,60,171,10,7,50,95,1,1,40,35.0,10,7,50,10,7,50,MOVE_RIGHT
2P,62,60,171,10,7,95,50,1,0,40,35.0,10,7,95,10,7,90,MOVE_RIGHT
1P,63,70,178,10,7,55,100,1,1,35,35.0,10,7,55,10,7,50,MOVE_RIGHT
2P,63,70,178,10,7,100,55,1,0,35,35.0,10,7,100,10,7,95,MOVE_RIGHT
1P,64,80,185,10,7,60,105,1,1,30,35.0,10,7,60,10,7,55,MOVE_RIGHT
2P,64,80,185,10,7,105,60,1,0,30,35.0,10,7,105,10,7,100,MOVE_RIGHT
1P,65,90,192,10,7,65,110,1,1,25,35.0,10,7,65,10,7,60,MOVE_RIGHT
2P,65,90,192,10,7,110,65,1,0,25,35.0,10,7,110,10,7,105,MOVE_RIGHT
1P,66,100,199,10,7,70,115,1,1,20,35.0,10,7,70,10,7,65,MOVE_RIGHT
2P,66,100,199,10,7,115,70,1,0,20,35.0,10,7,115,10,7,110,MOVE_RIGHT
1P,67,110,206,10,7,75,120,1,1,15,35.0,10,7,75,10,7,70,MOVE_RIGHT
2P,67,110,206,10,7,120,75,1,0,15,35.0,10,7,120,10,7,115,MOVE_LEFT
1P,68,120,213,10,7,80,115,1,1,10,35.0,10,7,80,10,7,75,NONE
2P,68,120,213,10,7,115,80,1,0,10,35.0,10,7,115,10,7,120,MOVE_RIGHT
1P,69,130,220,10,7,80,120,1,1,5,35.0,10,7,80,10,7,80,MOVE_RIGHT
2P,69,130,220,10,7,120,80,1,0,5,35.0,10,7,120,10,7,115,MOVE_RIGHT
1P,70,140,227,10,7,85,125,1,1,0,35.0,10,7,85,10,7,80,MOVE_RIGHT
2P,70,140,227,10,7,125,85,1,0,0,35.0,10,7,125,10,7,120,MOVE_RIGHT
1P,71,150,234,10,7,90,130,1,1,5,35.0,10,7,90,10,7,85,MOVE_RIGHT
2P,71,150,234,10,7,130,90,1,0,5,35.0,10,7,130,10,7,125,MOVE_RIGHT
1P,72,160,241,10,7,95,135,1,1,10,35.0,10,7,95,10,7,90,MOVE_RIGHT
2P,72,160,241,10,7,135,95,1,0,10,35.0,10,7,135,10,7,130,MOVE_RIGHT
1P,73,170,248,10,7,100,140,1,1,15,35.0,10,7,100,10,7,95,MOVE_RIGHT
2P,73,170,248,10,7,140,100,1,0,15,35.0,10,7,140,10,7,135,MOVE_RIGHT
1P,74,180,255,10,7,105,145,1,1,20,35.0,10,7,105,10,7,100,MOVE_RIGHT
2P,74,180,255,10,7,145,105,1,0,20,35.0,10,7,145,10,7,140,MOVE_RIGHT
1P,75,190,262,-10,7,110,150,1,1,25,35.0,-10,7,110,10,7,105,MOVE_RIGHT
2P,75,190,262,-10,7,150,110,1,0,25,35.0,-10,7,150,10,7,145,MOVE_LEFT
1P,76,180,269,-10,7,115,145,1,1,30,35.0,-10,7,115,-10,7,110,MOVE_RIGHT
2P,76,180,269,-10,7,145,115,1,0,30,35.0,-10,7,145,-10,7,150,MOVE_LEFT
1P,77,170,276,-10,7,120,140,1,1,35,35.0,-10,7,120,-10,7,115,MOVE_RIGHT
2P,77,170,276,-10,7,140,120,1,0,35,35.0,-10,7,140,-10,7,145,MOVE_LEFT
1P,78,160,283,-10,7,125,135,1,1,40,35.0,-10,7,125,-10,7,120,MOVE_RIGHT
2P,78,160,283,-10,7,135,125,1,0,40,35.0,-10,7,135,-10,7,140,MOVE_LEFT
1P,79,150,290,-10,7,130,130,1,1,45,35.0,-10,7,130,-10,7,125,MOVE_RIGHT
2P,79,150,290,-10,7,130,130,1,0,45,35.0,-10,7,130,-10,7,135,NONE
1P,80,140,297,-10,7,135,130,1,1,50,35.0,-10,7,135,-10,7,130,NONE
2P,80,140,297,-10,7,130,135,1,0,50,35.0,-10,7,130,-10,7,130,MOVE_LEFT
1P,81,130,304,-10,7,135,125,1,1,55,35.0,-10,7,135,-10,7,135,NONE
2P,81,130,304,-10,7,125,135,1,0,55,35.0,-10,7,125,-10,7,130,MOVE_LEFT
1P,82,120,311,-10,7,135,120,1,1,60,35.0,-10,7,135,-10,7,135,MOVE_LEFT
2P,82,120,311,-10,7,120,135,1,0,60,35.0,-10,7,120,-10,7,125,MOVE_LEFT
1P,83,110,318,-10,7,130,115,1,1,65,35.0,-10,7,130,-10,7,135,MOVE_LEFT
2P,83,110,318,-10,7,115,130,1,0,65,35.0,-10,7,115,-10,7,120,MOVE_LEFT
1P,84,100,325,-10,7,125,110,1,1,70,35.0,-10,7,125,-10,7,130,MOVE_LEFT
2P,84,100,325,-10,7,110,125,1,0,70,35.0,-10,7,110,-10,7,115,MOVE_LEFT
1P,85,90,332,-10,7,120,105,1,1,75,35.0,-10,7,120,-10,7,125,MOVE_LEFT
2P,85,90,332,-10,7,105,120,1,0,75,35.0,-10,7,105,-10,7,110,MOVE_LEFT
1P,86,80,339,-10,7,115,100,1,1,80,35.0,-10,7,115,-10,7,120,MOVE_LEFT
2P,86,80,339,-10,7,100,115,1,0,80,35.0,-10,7,100,-10,7,105,MOVE_LEFT
1P,87,70,346,-10,7,110,95,1,1,85,35.0,-10,7,110,-10,7,115,MOVE_LEFT
2P,87,70,346,-10,7,95,110,1,0,85,35.0,-10,7,95,-10,7,100,MOVE_LEFT
1P,88,60,353,-10,7,105,90,1,1,90,35.0,-10,7,105,-10,7,110,MOVE_RIGHT
2P,88,60,353,-10,7,90,105,1,0,90,35.0,-10,7,90,-10,7,95,MOVE_LEFT
1P,89,50,360,-10,7,110,85,1,1,95,35.0,-10,7,110,-10,7,105,MOVE_LEFT
2P,89,50,360,-10,7,85,110,1,0,95,35.0,-10,7,85,-10,7,90,MOVE_LEFT
1P,90,40,367,-10,7,105,80,1,1,100,35.0,-10,7,105,-10,7,110,MOVE_LEFT
2P,90,40,367,-10,7,80,105,1,0,100,35.0,-10,7,80,-10,7,85,MOVE_LEFT
1P,91,30,374,-10,7,100,75,1,1,105,35.0,-10,7,100,-10,7,105,MOVE_LEFT
2P,91,30,374,-10,7,75,100,1,0,105,35.0,-10,7,75,-10,7,80,MOVE_LEFT
1P,92,20,381,-10,7,95,70,1,1,110,35.0,-10,7,95,-10,7,100,MOVE_LEFT
2P,92,20,381,-10,7,70,95,1,0,110,35.0,-10,7,70,-10,7,75,MOVE_LEFT
1P,93,10,388,-10,7,90,65,1,1,115,35.0,-10,7,90,-10,7,95,MOVE_LEFT
2P,93,10,388,-10,7,65,90,1,0,115,35.0,-10,7,65,-10,7,70,MOVE_LEFT
1P,94,0,395,10,7,85,60,1,1,120,35.0,10,7,85,-10,7,90,MOVE_LEFT
